,IRN,School District,County,Students Disability,Students EL,Students EconDis,Students White,Students Black,Students Latino,Students Asian,Students NativeAm,Students NatHaw,Students Multi,Total Students,PI,Property Tax per Student 2018,Property Tax per Student Mean,Percent Black,Percent White,Percent Disability,Percent Latino,Percent Asian,Percent NativeAm,Percent NatHaw,Percent Multi,Percent EconDis,Percent EL,Students NonWhite,Percent NonWhite
465,49098,Teays Valley Local,Pickaway,501,16,1094,3793,53,76,32,0,0,126,4083,96.457,154860.22341270512,128752.36790039547,0.012980651481753612,0.9289737937790841,0.12270389419544453,0.01861376438892971,0.007837374479549351,0.0,0.0,0.03085966201322557,0.26794024001959343,0.0039186872397746755,290,0.07102620622091599
466,49106,Westfall Local,Pickaway,198,0,352,1364,24,25,0,0,0,14,1432,88.156,258160.27709377036,215447.34659302293,0.01675977653631285,0.9525139664804471,0.138268156424581,0.017458100558659217,0.0,0.0,0.0,0.009776536312849162,0.24581005586592175,0.0,68,0.04748603351955307
467,49122,Eastern Local School District,Pike,123,0,813,784,0,0,0,0,0,15,822,80.905,86950.67335146923,69154.73062485026,0.0,0.9537712895377128,0.14963503649635038,0.0,0.0,0.0,0.0,0.01824817518248175,0.9890510948905108,0.0,38,0.046228710462287104
468,49130,Scioto Valley Local,Pike,201,0,1197,1160,0,0,0,0,0,26,1198,75.35600000000002,124941.89279001796,98156.39821087527,0.0,0.9682804674457428,0.167779632721202,0.0,0.0,0.0,0.0,0.02170283806343906,0.9991652754590984,0.0,38,0.031719532554257086
469,49148,Waverly City,Pike,255,0,1803,1725,35,29,10,0,0,25,1826,77.936,111581.990550984,95961.23427669816,0.019167579408543262,0.9446878422782036,0.13964950711938665,0.01588170865279299,0.00547645125958379,0.0,0.0,0.013691128148959474,0.9874041621029572,0.0,101,0.05531215772179628
470,49155,Western Local,Pike,123,0,748,739,0,0,0,0,0,0,751,71.49600000000002,80676.44337759107,60759.39793142036,0.0,0.9840213049267644,0.16378162450066575,0.0,0.0,0.0,0.0,0.0,0.9960053262316909,0.0,12,0.015978695073235686
471,49171,Aurora City,Portage,323,30,221,2527,105,81,184,0,0,86,2986,103.883,251787.4288643937,215043.21281491072,0.035164099129269925,0.8462826523777629,0.10817146684527797,0.027126590756865368,0.06162089752176825,0.0,0.0,0.028801071667782983,0.0740120562625586,0.010046885465505691,459,0.1537173476222371
472,49189,Crestwood Local,Portage,197,0,455,1564,0,24,0,0,0,52,1648,89.17500000000003,191854.4724972175,158918.84079388238,0.0,0.9490291262135924,0.11953883495145633,0.014563106796116504,0.0,0.0,0.0,0.031553398058252434,0.27609223300970875,0.0,84,0.05097087378640777
473,49197,Field Local,Portage,234,33,534,1699,62,39,43,0,0,64,1911,93.94,217450.54871488345,169983.8184525838,0.032443746729461015,0.8890633176347462,0.12244897959183673,0.020408163265306117,0.022501308215593933,0.0,0.0,0.03349031920460492,0.2794348508634223,0.01726844583987441,212,0.1109366823652538
474,49205,James A Garfield Local,Portage,186,0,476,1342,0,0,0,0,0,15,1381,92.397,154487.71420799708,126587.73664178952,0.0,0.9717595944967417,0.13468501086169446,0.0,0.0,0.0,0.0,0.010861694424330196,0.3446777697320782,0.0,39,0.028240405503258507
475,49213,Rootstown Local,Portage,148,0,238,1059,16,13,10,0,0,35,1134,89.837,171192.60698858314,143336.35091974403,0.014109347442680775,0.9338624338624338,0.13051146384479714,0.01146384479717813,0.008818342151675485,0.0,0.0,0.0308641975308642,0.20987654320987653,0.0,75,0.06613756613756612
476,49221,Southeast Local,Portage,187,0,640,1424,20,21,0,0,0,15,1488,88.397,148505.80064957432,123780.02142475602,0.013440860215053764,0.956989247311828,0.1256720430107527,0.014112903225806453,0.0,0.0,0.0,0.010080645161290322,0.4301075268817205,0.0,64,0.04301075268817205
477,49239,Streetsboro City,Portage,275,30,808,1622,319,63,43,0,0,110,2169,89.086,220128.58152412128,195912.48110909952,0.1470723835869064,0.747810050714615,0.1267865375749193,0.02904564315352697,0.0198248040571692,0.0,0.0,0.050714615029967734,0.37252189949285386,0.013831258644536652,547,0.25218994928538496
478,49247,Waterloo Local,Portage,130,0,392,990,0,15,0,0,0,22,1039,89.348,152153.76811958716,131377.24699440447,0.0,0.9528392685274302,0.12512030798845045,0.014436958614051972,0.0,0.0,0.0,0.021174205967276226,0.37728585178055823,0.0,49,0.04716073147256978
479,49270,National Trail Local,Preble,144,0,416,943,0,15,0,0,0,24,1000,88.01799999999999,152655.69970463976,136811.82374545257,0.0,0.943,0.14400000000000002,0.015,0.0,0.0,0.0,0.024,0.41600000000000004,0.0,57,0.057
480,49288,Preble Shawnee Local,Preble,210,0,734,1342,0,0,0,0,0,10,1366,82.00500000000002,124816.377612333,117630.78507221525,0.0,0.9824304538799414,0.15373352855051245,0.0,0.0,0.0,0.0,0.007320644216691069,0.5373352855051244,0.0,24,0.017569546120058566
481,49296,Twin Valley Community Local,Preble,129,0,325,798,0,0,0,0,0,16,822,84.73,155327.9831760113,134439.09327670894,0.0,0.9708029197080292,0.15693430656934307,0.0,0.0,0.0,0.0,0.0194647201946472,0.3953771289537713,0.0,24,0.0291970802919708
482,49312,Columbus Grove Local,Putnam,125,0,225,772,0,52,0,0,0,0,844,96.18700000000001,149639.3055270187,128120.55179565273,0.0,0.914691943127962,0.1481042654028436,0.061611374407582936,0.0,0.0,0.0,0.0,0.2665876777251185,0.0,72,0.08530805687203792
483,49320,Continental Local,Putnam,97,0,159,437,0,21,0,0,0,0,461,99.086,147305.22195061468,130607.27770076832,0.0,0.9479392624728852,0.21041214750542303,0.0455531453362256,0.0,0.0,0.0,0.0,0.34490238611713664,0.0,24,0.052060737527114966
484,49338,Jennings Local,Putnam,35,0,59,369,0,0,0,0,0,0,375,96.685,162386.5087887865,140529.47912877242,0.0,0.9840000000000001,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.15733333333333333,0.0,6,0.016
485,49346,Kalida Local,Putnam,64,0,56,587,0,0,0,0,0,0,590,105.369,175128.70253431,150564.09999388419,0.0,0.994915254237288,0.10847457627118644,0.0,0.0,0.0,0.0,0.0,0.09491525423728814,0.0,3,0.005084745762711864
486,49353,Leipsic Local,Putnam,116,22,316,315,0,296,0,0,0,36,657,86.73,151732.0555208508,137735.08746026474,0.0,0.4794520547945205,0.1765601217656012,0.19984055275046506,0.0,0.0,0.0,0.0547945205479452,0.4809741248097412,0.0334855403348554,342,0.5205479452054794
487,49361,Miller City-New Cleveland Local,Putnam,55,0,58,472,0,0,0,0,0,0,483,107.05,158493.8777513312,138522.18853078163,0.0,0.9772256728778468,0.11387163561076605,0.0,0.0,0.0,0.0,0.0,0.12008281573498965,0.0,11,0.022774327122153208
488,49379,Ottawa-Glandorf Local,Putnam,213,0,261,1282,0,199,0,0,0,16,1505,97.624,150933.7659757632,143102.08131512965,0.0,0.8518272425249169,0.1415282392026578,0.13222591362126246,0.0,0.0,0.0,0.0106312292358804,0.17342192691029903,0.0,223,0.14817275747508304
489,49387,Ottoville Local,Putnam,61,0,54,437,0,0,0,0,0,0,447,105.871,189688.22380354407,169051.02230012606,0.0,0.977628635346756,0.13646532438478748,0.0,0.0,0.0,0.0,0.0,0.12080536912751677,0.0,10,0.02237136465324385
490,49395,Pandora-Gilboa Local,Putnam,63,0,115,499,0,20,0,0,0,0,526,97.24,190763.73716557547,162679.82799364912,0.0,0.9486692015209124,0.11977186311787072,0.038022813688212934,0.0,0.0,0.0,0.0,0.21863117870722434,0.0,27,0.051330798479087454
491,49411,Clear Fork Valley Local,Richland,230,0,544,1570,0,33,0,0,0,38,1651,89.24900000000002,135301.51763920014,124913.36435673598,0.0,0.9509388249545728,0.13930950938824954,0.019987886129618413,0.0,0.0,0.0,0.02301635372501514,0.3294972743791641,0.0,81,0.04906117504542702
492,49429,Crestview Local,Richland,115,0,354,1004,0,12,0,0,0,17,1040,90.374,138493.94697601534,112257.53775387203,0.0,0.9653846153846154,0.11057692307692307,0.01153846153846154,0.0,0.0,0.0,0.016346153846153847,0.3403846153846154,0.0,36,0.03461538461538462
493,49437,Lexington Local,Richland,319,0,528,2174,25,61,24,0,0,134,2419,98.63,140770.94465519447,131944.40355753587,0.010334849111202976,0.8987184787102108,0.13187267465894995,0.025217031831335262,0.009921455146754856,0.0,0.0,0.05539479123604795,0.21827201322860687,0.0,245,0.10128152128978916
494,49445,Lucas Local,Richland,73,0,158,495,0,0,0,0,0,11,516,83.834,175279.44111776445,144844.2219583887,0.0,0.9593023255813954,0.14147286821705427,0.0,0.0,0.0,0.0,0.02131782945736434,0.3062015503875969,0.0,21,0.040697674418604654
495,49452,Madison Local,Richland,431,0,1877,2555,141,79,0,0,0,200,2989,85.119,102475.64519152661,99516.88407317716,0.0471729675476748,0.8548009367681498,0.14419538307126128,0.02643024422883908,0.0,0.0,0.0,0.06691201070592173,0.6279692204750753,0.0,434,0.1451990632318501
496,49460,Plymouth-Shiloh Local,Richland,94,0,341,623,0,33,0,0,0,17,681,86.76700000000002,118472.15925889426,103048.00985203296,0.0,0.9148311306901616,0.13803230543318648,0.048458149779735685,0.0,0.0,0.0,0.024963289280469897,0.5007342143906021,0.0,58,0.08516886930983847
497,49478,Ontario Local,Richland,197,19,583,1688,93,67,55,0,0,128,2035,92.24799999999999,158346.65314401622,160302.67368305215,0.0457002457002457,0.8294840294840294,0.0968058968058968,0.032923832923832934,0.027027027027027032,0.0,0.0,0.0628992628992629,0.2864864864864865,0.009336609336609335,347,0.1705159705159705
498,49494,Adena Local,Ross,157,0,552,1148,12,17,0,0,0,50,1228,82.875,127047.9462963258,107311.76401039104,0.009771986970684038,0.9348534201954396,0.1278501628664495,0.013843648208469056,0.0,0.0,0.0,0.04071661237785016,0.4495114006514658,0.0,80,0.06514657980456026
499,49502,Huntington Local,Ross,166,0,1054,1023,0,11,0,0,0,34,1073,72.38600000000002,65197.287447525036,55692.635665883514,0.0,0.9534016775396086,0.15470643056849953,0.010251630941286114,0.0,0.0,0.0,0.03168685927306617,0.9822926374650512,0.0,50,0.046598322460391424
500,49510,Paint Valley Local,Ross,103,0,858,820,0,0,0,0,0,23,859,74.54899999999999,113961.7639645366,96409.81185293867,0.0,0.9545983701979044,0.119906868451688,0.0,0.0,0.0,0.0,0.026775320139697318,0.9988358556461,0.0,39,0.045401629802095465
501,49528,Southeastern Local,Ross,134,0,566,987,0,0,0,0,0,40,1041,88.316,107759.64965573106,86652.8918481075,0.0,0.9481268011527376,0.1287223823246878,0.0,0.0,0.0,0.0,0.03842459173871278,0.5437079731027857,0.0,54,0.05187319884726225
502,49536,Union-Scioto Local,Ross,221,0,969,1908,34,49,0,0,0,149,2154,85.464,132366.01803088462,105484.91608925008,0.015784586815227482,0.8857938718662952,0.10259981429897863,0.02274837511606314,0.0,0.0,0.0,0.06917363045496751,0.4498607242339833,0.0,246,0.11420612813370473
503,49544,Zane Trace Local,Ross,189,0,554,1249,0,0,0,0,0,34,1301,85.06700000000002,169306.3739926161,134726.02486810143,0.0,0.9600307455803228,0.1452728670253651,0.0,0.0,0.0,0.0,0.026133743274404302,0.425826287471176,0.0,52,0.03996925441967717
504,49569,Lakota Local,Sandusky,121,0,430,1010,0,46,0,0,0,21,1080,87.111,169923.686571167,153344.69322277524,0.0,0.9351851851851852,0.11203703703703703,0.042592592592592585,0.0,0.0,0.0,0.019444444444444445,0.39814814814814814,0.0,70,0.06481481481481481
505,49577,Woodmore Local,Sandusky,121,0,237,861,0,97,0,0,0,12,974,93.553,168429.33174461324,144532.51013308053,0.0,0.8839835728952772,0.12422997946611908,0.0995893223819302,0.0,0.0,0.0,0.012320328542094456,0.2433264887063655,0.0,113,0.1160164271047228
506,49593,Bloom-Vernon Local,Scioto,89,0,398,835,0,0,0,0,0,0,849,97.458,98071.3487573366,79319.16152012354,0.0,0.983510011778563,0.10482921083627796,0.0,0.0,0.0,0.0,0.0,0.4687868080094229,0.0,14,0.016489988221436984
507,49601,Clay Local,Scioto,104,0,425,657,0,14,0,0,0,24,700,78.83,120074.30803260069,111333.55064570086,0.0,0.9385714285714286,0.14857142857142858,0.02,0.0,0.0,0.0,0.03428571428571429,0.6071428571428571,0.0,43,0.06142857142857142
508,49619,Green Local,Scioto,81,0,308,574,0,0,0,0,0,12,588,80.90700000000002,131095.97649802384,115264.68861612356,0.0,0.9761904761904762,0.1377551020408163,0.0,0.0,0.0,0.0,0.020408163265306117,0.5238095238095238,0.0,14,0.023809523809523808
509,49627,Minford Local,Scioto,202,0,624,1373,13,0,0,0,0,14,1404,87.45700000000002,86059.224638172,76589.13368917449,0.009259259259259259,0.977920227920228,0.14387464387464388,0.0,0.0,0.0,0.0,0.009971509971509971,0.4444444444444444,0.0,31,0.022079772079772082
510,49635,Northwest Local,Scioto,237,0,1024,1350,0,12,0,0,0,11,1374,84.821,76293.86808426352,64749.11741018508,0.0,0.982532751091703,0.17248908296943233,0.008733624454148471,0.0,0.0,0.0,0.008005822416302766,0.7452692867540028,0.0,24,0.017467248908296942
511,49643,Valley Local,Scioto,130,0,486,1002,0,0,0,0,0,43,1057,87.068,95886.26643614359,81791.74731113571,0.0,0.9479659413434248,0.12298959318826867,0.0,0.0,0.0,0.0,0.04068117313150426,0.4597918637653737,0.0,55,0.05203405865657521
512,49650,Washington-Nile Local,Scioto,210,0,1285,1362,0,32,0,0,0,44,1450,85.38799999999999,66634.45487552618,60938.30317568519,0.0,0.9393103448275862,0.14482758620689656,0.022068965517241374,0.0,0.0,0.0,0.030344827586206893,0.8862068965517241,0.0,88,0.06068965517241379
513,49668,Wheelersburg Local,Scioto,163,0,552,1488,0,36,18,0,0,48,1596,98.00399999999999,130569.63599860336,116009.38108171607,0.0,0.9323308270676692,0.10213032581453634,0.022556390977443608,0.011278195488721804,0.0,0.0,0.030075187969924814,0.3458646616541353,0.0,108,0.06766917293233082
514,49684,Seneca East Local,Seneca,135,0,217,834,0,21,0,0,0,20,877,94.336,185396.55130833233,161362.74930004403,0.0,0.9509692132269101,0.15393386545039908,0.02394526795895097,0.0,0.0,0.0,0.022805017103762832,0.2474344355758267,0.0,43,0.04903078677309008
515,49700,Hopewell-Loudon Local,Seneca,107,0,187,741,0,50,0,0,0,22,821,95.37899999999999,221527.60503137574,178596.96332376005,0.0,0.902557856272838,0.13032886723507914,0.06090133982947625,0.0,0.0,0.0,0.02679658952496955,0.2277710109622412,0.0,80,0.097442143727162
516,49718,New Riegel Local,Seneca,46,0,72,387,0,11,0,0,0,0,405,91.948,171736.73084428255,143497.34429938145,0.0,0.9555555555555556,0.11358024691358025,0.02716049382716049,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,18,0.04444444444444445
517,49726,Old Fort Local,Seneca,87,0,221,580,10,48,0,0,0,0,646,91.876,194344.4547298761,166439.71076893804,0.015479876160990712,0.8978328173374613,0.1346749226006192,0.07430340557275543,0.0,0.0,0.0,0.0,0.34210526315789475,0.0,66,0.1021671826625387
518,49759,Anna Local,Shelby,136,0,138,1107,0,13,0,0,0,24,1154,102.09299999999999,157628.0065656149,133638.91353879345,0.0,0.9592720970537262,0.11785095320623915,0.011265164644714037,0.0,0.0,0.0,0.02079722703639515,0.1195840554592721,0.0,47,0.04072790294627383
519,49767,Botkins Local,Shelby,53,0,96,591,0,13,0,0,0,11,619,102.376,160577.83484788626,143083.33467988245,0.0,0.9547657512116317,0.08562197092084006,0.0210016155088853,0.0,0.0,0.0,0.017770597738287562,0.15508885298869146,0.0,28,0.04523424878836834
520,49775,Fairlawn Local,Shelby,73,0,139,600,0,0,0,0,0,0,608,87.28800000000003,181434.04338479575,157217.4078448295,0.0,0.986842105263158,0.1200657894736842,0.0,0.0,0.0,0.0,0.0,0.2286184210526316,0.0,8,0.013157894736842105
521,49783,Fort Loramie Local,Shelby,80,0,43,731,0,0,0,0,0,0,744,104.787,151453.5449604743,125611.47033308733,0.0,0.98252688172043,0.10752688172043012,0.0,0.0,0.0,0.0,0.0,0.05779569892473117,0.0,13,0.01747311827956989
522,49791,Hardin-Houston Local,Shelby,128,0,226,756,0,0,0,0,0,26,797,88.94800000000002,136976.01678018647,123541.50236057454,0.0,0.9485570890840652,0.1606022584692597,0.0,0.0,0.0,0.0,0.03262233375156838,0.2835633626097867,0.0,41,0.05144291091593475
523,49809,Jackson Center Local,Shelby,84,0,126,520,0,0,0,0,0,0,530,97.277,166796.83393949587,143922.5695499511,0.0,0.981132075471698,0.15849056603773584,0.0,0.0,0.0,0.0,0.0,0.23773584905660375,0.0,10,0.018867924528301886
524,49817,Russia Local,Shelby,32,0,43,398,0,0,0,0,0,0,409,106.455,155288.52317020355,123464.37713786279,0.0,0.9731051344743276,0.07823960880195599,0.0,0.0,0.0,0.0,0.0,0.10513447432762836,0.0,11,0.026894865525672367
525,49833,Canton Local,Stark,302,0,1604,1667,195,29,0,0,0,167,2069,86.113,217744.93732994332,161125.0563882206,0.0942484291928468,0.8057032382793621,0.1459642339294345,0.01401643305944901,0.0,0.0,0.0,0.08071532141130981,0.7752537457709038,0.0,402,0.194296761720638
526,49841,Fairless Local,Stark,206,10,606,1371,0,34,0,0,0,39,1457,84.63799999999999,170692.3418382339,122992.96202926821,0.0,0.940974605353466,0.14138641043239533,0.023335621139327384,0.0,0.0,0.0,0.026767330130404943,0.4159231297185999,0.006863417982155114,86,0.05902539464653396
527,49858,Jackson Local,Stark,629,44,805,5114,120,118,251,0,0,266,5873,101.279,259882.1210266916,216732.43096864352,0.02043248765537204,0.8707645155797719,0.1071002894602418,0.02009194619444917,0.042737953345819854,0.0,0.0,0.045292014302741365,0.13706793802145412,0.0074919121403030815,759,0.12923548442022814
528,49866,Lake Local,Stark,320,24,421,3221,0,66,10,0,0,89,3395,102.149,146751.9442286579,120980.4176487844,0.0,0.9487481590574374,0.0942562592047128,0.019440353460972015,0.0029455081001472753,0.0,0.0,0.02621502209131075,0.1240058910162003,0.007069219440353461,174,0.05125184094256259
529,49874,Louisville City,Stark,408,0,198,2697,0,28,0,0,0,64,2797,95.17299999999999,145370.2278538634,117439.59457695633,0.0,0.9642474079370754,0.14587057561673222,0.010010725777618877,0.0,0.0,0.0,0.02288165892027172,0.07079013228459062,0.0,100,0.03575259206292456
530,49882,Marlington Local,Stark,270,41,763,1944,43,78,0,0,0,89,2163,90.581,199818.13004078396,148416.8873137126,0.019879796578825704,0.8987517337031901,0.1248266296809986,0.036061026352288486,0.0,0.0,0.0,0.0411465557096625,0.35275080906148865,0.018955154877484972,219,0.10124826629680997
531,49890,Minerva Local,Stark,279,0,0,1734,18,20,0,0,0,46,1822,87.35600000000002,125365.97348873565,109915.7195765935,0.00987925356750823,0.9517014270032932,0.1531284302963776,0.010976948408342482,0.0,0.0,0.0,0.02524698133918771,0.0,0.0,88,0.048298572996706916
532,49908,Northwest Local,Stark,205,0,496,1710,19,12,19,0,0,25,1785,101.06,172241.67294566086,133640.51446878948,0.010644257703081231,0.9579831932773109,0.11484593837535012,0.006722689075630253,0.010644257703081231,0.0,0.0,0.014005602240896359,0.27787114845938377,0.0,75,0.04201680672268908
533,49916,Osnaburg Local,Stark,136,0,381,808,13,10,0,0,0,30,865,87.96000000000002,135432.86536639868,116840.56965306964,0.015028901734104047,0.9341040462427744,0.15722543352601154,0.011560693641618495,0.0,0.0,0.0,0.03468208092485549,0.4404624277456648,0.0,57,0.06589595375722543
534,49924,Perry Local,Stark,503,33,1828,4110,152,152,23,0,0,258,4707,95.03,158825.58830104573,133427.17494461642,0.032292330571489274,0.8731676226896112,0.10686212024644147,0.032292330571489274,0.0048863394943700865,0.0,0.0,0.05481198215423837,0.3883577650308052,0.007010834926704908,597,0.1268323773103888
535,49932,Plain Local,Stark,737,55,2354,4447,937,212,54,14,0,498,6164,94.631,174494.44135719162,155274.60843320846,0.15201168072680074,0.7214471122647631,0.11956521739130435,0.03439325113562622,0.008760545100584036,0.0019872813990461052,0.0,0.08079169370538611,0.38189487345879297,0.008922777417261519,1717,0.27855288773523684
536,49940,Sandy Valley Local,Stark,190,0,568,1278,12,15,0,0,0,30,1337,88.586,146146.02619014724,107718.52224354506,0.008975317875841436,0.955871353777113,0.14210919970082272,0.011219147344801795,0.0,0.0,0.0,0.02243829468960359,0.424831712789828,0.0,59,0.04412864622288706
537,49957,Tuslaw Local,Stark,156,0,322,1257,15,0,0,0,0,29,1307,97.886,168828.39015835355,138110.02998880539,0.011476664116296864,0.9617444529456772,0.11935730680948738,0.0,0.0,0.0,0.0,0.02218821729150727,0.2463657230298393,0.0,50,0.038255547054322867
538,49973,Woodridge Local,Summit,243,58,778,1207,394,99,71,0,0,128,1900,87.93700000000001,277756.3733084565,235715.30940215613,0.2073684210526316,0.6352631578947369,0.12789473684210526,0.05210526315789474,0.03736842105263158,0.0,0.0,0.06736842105263158,0.4094736842105263,0.030526315789473683,693,0.3647368421052632
539,49981,Copley-Fairlawn City,Summit,269,58,476,2085,372,82,116,0,19,141,2830,101.743,311159.6372549691,265850.80750571267,0.1314487632508834,0.7367491166077739,0.09505300353356892,0.028975265017667843,0.04098939929328622,0.0,0.004317789291882556,0.04982332155477032,0.16819787985865725,0.02049469964664311,745,0.2632508833922261
540,49999,Coventry Local,Summit,323,22,775,1642,76,35,37,0,0,75,1868,87.09899999999999,210697.90180473196,193200.77221097532,0.04068522483940043,0.8790149892933619,0.17291220556745182,0.01873661670235546,0.01980728051391863,0.0,0.0,0.040149892933618835,0.4148822269807281,0.01177730192719486,226,0.12098501070663813
541,50005,Manchester Local,Summit,206,0,355,1255,0,0,0,0,0,33,1306,98.744,167083.210133989,143124.3121493703,0.0,0.9609494640122512,0.15773353751914246,0.0,0.0,0.0,0.0,0.025267993874425732,0.27182235834609497,0.0,51,0.03905053598774885
542,50013,Green Local,Summit,516,36,793,3729,116,43,92,0,0,90,4077,100.277,189576.4353000699,168030.40881801755,0.028452293352955606,0.9146431199411332,0.12656364974245768,0.010546970811871474,0.02256561196958548,0.0,0.0,0.022075055187637967,0.1945057640421879,0.008830022075055188,348,0.08535688005886681
543,50021,Hudson City,Summit,643,36,193,4029,55,126,245,0,0,166,4628,105.068,243234.05178553818,209657.6027941189,0.01188418323249784,0.8705704407951599,0.13893690579083834,0.027225583405358685,0.052938634399308564,0.0,0.0,0.035868625756266204,0.04170267934312878,0.007778738115816767,599,0.12942955920484012
544,50039,Mogadore Local,Summit,97,0,252,850,0,0,0,0,0,0,860,90.48899999999999,146575.03626635886,128500.33837355123,0.0,0.9883720930232558,0.1127906976744186,0.0,0.0,0.0,0.0,0.0,0.2930232558139535,0.0,10,0.011627906976744186
545,50047,Nordonia Hills City,Summit,400,33,477,2792,439,64,119,0,0,186,3605,98.346,276370.21903787105,254227.38234494434,0.1217753120665742,0.7744798890429958,0.11095700416088766,0.017753120665742025,0.03300970873786408,0.0,0.0,0.05159500693481276,0.13231622746185853,0.00915395284327323,813,0.22552011095700414
546,50054,Revere Local,Summit,257,12,130,2356,51,61,177,0,0,102,2750,105.095,378159.07231555885,346958.6473778916,0.018545454545454542,0.8567272727272728,0.09345454545454546,0.02218181818181818,0.06436363636363636,0.0,0.0,0.037090909090909084,0.04727272727272727,0.004363636363636364,394,0.14327272727272727
547,50062,Springfield Local,Summit,374,41,1087,1937,60,69,55,0,0,99,2227,80.99,169492.44014013401,153662.69402441243,0.02694207453973956,0.8697799730579254,0.16793893129770993,0.030983385720700495,0.02469690166142793,0.0,0.0,0.04445442299057027,0.4881005837449484,0.01841041760215537,290,0.13022002694207455
548,50070,Twinsburg City,Summit,460,78,662,2419,1030,131,389,0,0,251,4230,100.539,220161.2203494875,196488.36952090447,0.24349881796690304,0.5718676122931442,0.10874704491725767,0.030969267139479905,0.08485559990608124,0.0,0.0,0.059338061465721036,0.15650118203309693,0.018439716312056736,1811,0.4281323877068558
549,50096,Bloomfield-Mespo Local,Trumbull,33,28,118,217,0,0,0,0,0,11,228,88.66900000000003,274298.64336629113,204504.19427057737,0.0,0.9517543859649122,0.14473684210526316,0.0,0.0,0.0,0.0,0.04824561403508772,0.5175438596491229,0.09681578947368423,11,0.04824561403508772
550,50112,Bristol Local,Trumbull,65,23,219,486,0,0,0,0,0,10,501,95.262,157265.59553929706,126290.6404836835,0.0,0.9700598802395208,0.12974051896207586,0.0,0.0,0.0,0.0,0.019960079840319358,0.43712574850299396,0.04590818363273453,15,0.02994011976047904
551,50120,Brookfield Local,Trumbull,130,0,472,880,12,16,0,0,0,61,970,84.111,127254.04408194967,113778.40669317516,0.012371134020618556,0.9072164948453608,0.13402061855670105,0.016494845360824743,0.0,0.0,0.0,0.06288659793814433,0.4865979381443299,0.0,90,0.09278350515463918
552,50138,Champion Local,Trumbull,142,0,418,1248,0,19,0,0,0,41,1319,98.432,123833.55013007805,114701.42097280195,0.0,0.9461713419257012,0.10765731614859744,0.014404852160727824,0.0,0.0,0.0,0.0310841546626232,0.3169067475360121,0.0,71,0.05382865807429872
553,50153,Mathews Local,Trumbull,76,0,224,620,0,0,0,0,0,0,641,92.195,217161.72418047962,189449.1472595722,0.0,0.967238689547582,0.1185647425897036,0.0,0.0,0.0,0.0,0.0,0.3494539781591264,0.0,21,0.0327613104524181
554,50161,Howland Local,Trumbull,302,0,803,2220,89,70,37,0,0,138,2557,95.92299999999999,204630.29099552653,187126.52850367755,0.03480641376613219,0.8682049276495893,0.1181071568244036,0.02737583105201408,0.014470082127493157,0.0,0.0,0.053969495502542035,0.3140398904966758,0.0,337,0.13179507235041066
555,50179,Joseph Badger Local,Trumbull,100,0,305,645,0,0,0,0,0,16,676,90.276,169384.3430887462,139414.4911662843,0.0,0.9541420118343196,0.14792899408284024,0.0,0.0,0.0,0.0,0.02366863905325444,0.4511834319526627,0.0,31,0.04585798816568047
556,50187,Lakeview Local,Trumbull,158,10,465,1521,15,24,22,0,0,53,1639,98.88799999999999,159160.51768095396,146410.00928902053,0.009151921903599756,0.9280048810250152,0.09640024405125076,0.01464307504575961,0.013422818791946308,0.0,0.0,0.032336790726052465,0.28370957901159244,0.0061012812690665035,118,0.07199511897498474
557,50195,Liberty Local,Trumbull,185,0,887,580,449,95,11,0,0,109,1245,78.86500000000002,163483.83485971802,156264.5682652503,0.3606425702811245,0.465863453815261,0.14859437751004015,0.07630522088353414,0.008835341365461847,0.0,0.0,0.08755020080321285,0.7124497991967872,0.0,665,0.5341365461847389
558,50203,Lordstown Local,Trumbull,77,0,168,435,0,0,0,0,0,19,473,94.73899999999999,258711.2057270469,210781.6286023047,0.0,0.919661733615222,0.16279069767441862,0.0,0.0,0.0,0.0,0.040169133192389,0.3551797040169133,0.0,38,0.080338266384778
559,50211,Maplewood Local,Trumbull,86,0,260,662,0,0,0,0,0,11,687,102.432,142319.45773973758,122777.06589743863,0.0,0.9636098981077148,0.12518195050946146,0.0,0.0,0.0,0.0,0.01601164483260553,0.3784570596797671,0.0,25,0.036390101892285295
560,50229,McDonald Local,Trumbull,98,0,260,701,11,34,0,0,0,21,768,97.582,83764.92032411609,75525.19875041241,0.014322916666666666,0.9127604166666666,0.12760416666666666,0.044270833333333336,0.0,0.0,0.0,0.02734375,0.3385416666666667,0.0,67,0.08723958333333333
561,50237,Southington Local,Trumbull,57,23,216,443,0,12,0,0,0,18,477,93.925,134973.8067045037,118427.09586775367,0.0,0.9287211740041929,0.11949685534591195,0.025157232704402517,0.0,0.0,0.0,0.03773584905660377,0.4528301886792453,0.048218029350104816,34,0.07127882599580712
562,50245,LaBrae Local,Trumbull,152,0,557,937,49,15,0,0,0,70,1078,89.555,108180.41583474119,91406.92059275227,0.045454545454545456,0.8692022263450835,0.14100185528756956,0.013914656771799629,0.0,0.0,0.0,0.06493506493506493,0.5166975881261595,0.0,141,0.13079777365491652
